species,decimalLongitude,decimalLatitude
Tocantinsia.piresi,-56.778,-9.336
Tocantinsia.piresi,-56.776,-9.335
Tocantinsia.piresi,-56.778,-9.321
Tocantinsia.piresi,-56.778,-9.321
Tocantinsia.piresi,-56.776,-9.335
Tocantinsia.piresi,-56.778,-9.336
Tocantinsia.piresi,-56.786,-9.316
Tocantinsia.piresi,-56.78,-9.312
Tocantinsia.piresi,-59.466,0.102
Tocantinsia.piresi,-51.748,-3.411
Tocantinsia.piresi,-52.206,-3.203
Tocantinsia.piresi,-51.764,-3.559
Tocantinsia.piresi,-51.856,-3.553
Tocantinsia.piresi,-51.838,-3.596
Tocantinsia.piresi,-52.206,-3.203
Tocantinsia.piresi,-51.898,-3.611
Tocantinsia.piresi,-52.21,-3.279
Tocantinsia.piresi,-52.533,-3.8
Tocantinsia.piresi,-51.792,-3.538
Tocantinsia.piresi,-52.533,-3.8
Tocantinsia.piresi,-52.206,-3.203
Tocantinsia.piresi,-52.206,-3.203
Tocantinsia.piresi,-52.186,-3.209
Tocantinsia.piresi,-52.533,-3.8
Tocantinsia.piresi,-51.971,-3.369
Tocantinsia.piresi,-52.378,-3.651
Tocantinsia.piresi,-51.812,-6.113
Tocantinsia.piresi,-52.513,-6.158
Tocantinsia.piresi,-52.62,-5.774
Tocantinsia.piresi,-51.918,-6.228
Tocantinsia.piresi,-52.513,-6.158
Tocantinsia.piresi,-51.918,-6.228
Tocantinsia.piresi,-51.97,-6.685
Tocantinsia.piresi,-51.97,-6.685
Tocantinsia.piresi,-53.422,-13.035
Tocantinsia.piresi,-53.422,-13.035
Tocantinsia.piresi,-53.422,-13.035
Trachelyopterus.galeatus,-52.64,-1.68
Trachelyopterus.galeatus,-52.591,-1.666
Trachelyopterus.galeatus,-54.005,-2.114
Trachelyopterus.galeatus,-54.708,-2.443
Trachelyopterus.galeatus,-55.036,-2.188
Trachelyopterus.galeatus,-54.705,-2.396
Trachelyopterus.galeatus,-54.762,-2.212
Trachelyopterus.galeatus,-55.04,-2.186
Trachelyopterus.galeatus,-55.095,-2.231
Trachelyopterus.galeatus,-55.095,-2.231
Trachelyopterus.galeatus,-54.706,-2.391
Trachelyopterus.galeatus,-55.036,-2.188
Trachelyopterus.galeatus,-55.16,-2.113
Trachelyopterus.galeatus,-55.171,-2.106
Trachelyopterus.galeatus,-57.196,-2.523
Trachelyopterus.galeatus,-60.025,-2.034
Trachelyopterus.galeatus,-58.098,-2.901
Trachelyopterus.galeatus,-58.667,-3.31
Trachelyopterus.galeatus,-57.994,-2.777
Trachelyopterus.galeatus,-58.294,-3.184
Trachelyopterus.galeatus,-58.307,-3.332
Trachelyopterus.galeatus,-58.25,-3.164
Trachelyopterus.galeatus,-59.792,-3.213
Trachelyopterus.galeatus,-59.274,-3.125
Trachelyopterus.galeatus,-59.744,-3.163
Trachelyopterus.galeatus,-59.792,-3.213
Trachelyopterus.galeatus,-59.01,-3.227
Trachelyopterus.galeatus,-59.879,-3.218
Trachelyopterus.galeatus,-55.241,-1.648
Trachelyopterus.galeatus,-55.189,-1.631
Trachelyopterus.galeatus,-55.184,-1.632
Trachelyopterus.galeatus,-55.177,-1.611
Trachelyopterus.galeatus,-55.141,-1.559
Trachelyopterus.galeatus,-55.204,-1.648
Trachelyopterus.galeatus,-55.187,-0.282
Trachelyopterus.galeatus,-55.241,-0.281
Trachelyopterus.galeatus,-55.268,-0.261
Trachelyopterus.galeatus,-55.241,-0.298
Trachelyopterus.galeatus,-55.268,-0.261
Trachelyopterus.galeatus,-55.187,-0.282
Trachelyopterus.galeatus,-55.241,-0.281
Trachelyopterus.galeatus,-55.241,-0.298
Trachelyopterus.galeatus,-54.5,-2.95
Trachelyopterus.galeatus,-54.3,-2.817
Trachelyopterus.galeatus,-66.599,-1.826
Trachelyopterus.galeatus,-64.769,-3.102
Trachelyopterus.galeatus,-66.336,-2.039
Trachelyopterus.galeatus,-66.044,-1.983
Trachelyopterus.galeatus,-64.667,-3.25
Trachelyopterus.galeatus,-66.259,-1.927
Trachelyopterus.galeatus,-64.686,-3.235
Trachelyopterus.galeatus,-64.652,-3.269
Trachelyopterus.galeatus,-64.783,-3.073
Trachelyopterus.galeatus,-64.78,-3.081
Trachelyopterus.galeatus,-64.8,-3.112
Trachelyopterus.galeatus,-64.801,-3.128
Trachelyopterus.galeatus,-64.8,-3.112
Trachelyopterus.galeatus,-64.65,-3.269
Trachelyopterus.galeatus,-64.683,-3.235
Trachelyopterus.galeatus,-64.8,-3.128
Trachelyopterus.galeatus,-64.768,-3.081
Trachelyopterus.galeatus,-64.653,-3.269
Trachelyopterus.galeatus,-64.804,-3.081
Trachelyopterus.galeatus,-64.853,-3.031
Trachelyopterus.galeatus,-64.883,-3.027
Trachelyopterus.galeatus,-71.61,-0.94
Trachelyopterus.galeatus,-72.511,-0.562
Trachelyopterus.galeatus,-75.577,1.59
Trachelyopterus.galeatus,-75.6,1.617
Trachelyopterus.galeatus,-72.509,0.079
Trachelyopterus.galeatus,-72.426,-0.243
Trachelyopterus.galeatus,-72.553,0.073
Trachelyopterus.galeatus,-70.032,-4.366
Trachelyopterus.galeatus,-70.779,-4.177
Trachelyopterus.galeatus,-70.793,-4.185
Trachelyopterus.galeatus,-70.846,-4.253
Trachelyopterus.galeatus,-70.82,-4.232
Trachelyopterus.galeatus,-70.793,-4.185
Trachelyopterus.galeatus,-70.779,-4.177
Trachelyopterus.galeatus,-70.846,-4.253
Trachelyopterus.galeatus,-70.82,-4.232
Trachelyopterus.galeatus,-70.846,-4.253
Trachelyopterus.galeatus,-70.82,-4.232
Trachelyopterus.galeatus,-70.793,-4.185
Trachelyopterus.galeatus,-70.27,-4.363
Trachelyopterus.galeatus,-70.27,-4.363
Trachelyopterus.galeatus,-70.27,-4.363
Trachelyopterus.galeatus,-66.896,-4.883
Trachelyopterus.galeatus,-66.069,-3.481
Trachelyopterus.galeatus,-65.724,-2.724
Trachelyopterus.galeatus,-66.9,-4.879
Trachelyopterus.galeatus,-67.859,-5.906
Trachelyopterus.galeatus,-66.9,-4.879
Trachelyopterus.galeatus,-72.883,-7.567
Trachelyopterus.galeatus,-72.85,-7.4
Trachelyopterus.galeatus,-72.791,-7.572
Trachelyopterus.galeatus,-72.817,-7.612
Trachelyopterus.galeatus,-72.802,-7.615
Trachelyopterus.galeatus,-67.373,-3.156
Trachelyopterus.galeatus,-59.794,-4.169
Trachelyopterus.galeatus,-59.684,-4.223
Trachelyopterus.galeatus,-59.1,-3.82
Trachelyopterus.galeatus,-59.08,-3.82
Trachelyopterus.galeatus,-59.17,-3.84
Trachelyopterus.galeatus,-59.09,-3.82
Trachelyopterus.galeatus,-59.599,-4.294
Trachelyopterus.galeatus,-58.948,-3.573
Trachelyopterus.galeatus,-59.179,-3.836
Trachelyopterus.galeatus,-59.096,-3.823
Trachelyopterus.galeatus,-59.776,-4.175
Trachelyopterus.galeatus,-59.688,-4.193
Trachelyopterus.galeatus,-59.684,-4.223
Trachelyopterus.galeatus,-59.554,-4.061
Trachelyopterus.galeatus,-59.599,-4.294
Trachelyopterus.galeatus,-61.36,-5.87
Trachelyopterus.galeatus,-61.001,-7.607
Trachelyopterus.galeatus,-62.84,-8
Trachelyopterus.galeatus,-63.05,-7.37
Trachelyopterus.galeatus,-62.926,-7.504
Trachelyopterus.galeatus,-62.932,-7.466
Trachelyopterus.galeatus,-62.079,-6.55
Trachelyopterus.galeatus,-62.859,-7.013
Trachelyopterus.galeatus,-63.021,-7.506
Trachelyopterus.galeatus,-62.926,-7.504
Trachelyopterus.galeatus,-62.932,-7.466
Trachelyopterus.galeatus,-62.079,-6.55
Trachelyopterus.galeatus,-63.5,-8.33
Trachelyopterus.galeatus,-63.49,-8.32
Trachelyopterus.galeatus,-63.47,-8.32
Trachelyopterus.galeatus,-63.54,-8.37
Trachelyopterus.galeatus,-63.82,-8.498
Trachelyopterus.galeatus,-63.82,-8.498
Trachelyopterus.galeatus,-64.42,-9.43
Trachelyopterus.galeatus,-64.62,-9.19
Trachelyopterus.galeatus,-64.05,-8.83
Trachelyopterus.galeatus,-64.43,-9.46
Trachelyopterus.galeatus,-64.4,-9.28
Trachelyopterus.galeatus,-64.31,-9.1
Trachelyopterus.galeatus,-63.85,-8.64
Trachelyopterus.galeatus,-63.93,-8.77
Trachelyopterus.galeatus,-64.85,-9.37
Trachelyopterus.galeatus,-64.842,-9.357
Trachelyopterus.galeatus,-64.05,-8.85
Trachelyopterus.galeatus,-64.33,-9.24
Trachelyopterus.galeatus,-65.298,-9.521
Trachelyopterus.galeatus,-63.944,-8.798
Trachelyopterus.galeatus,-64.391,-9.21
Trachelyopterus.galeatus,-64.845,-9.364
Trachelyopterus.galeatus,-64.391,-9.21
Trachelyopterus.galeatus,-65.31,-10.02
Trachelyopterus.galeatus,-65.377,-10.414
Trachelyopterus.galeatus,-57.704,-3.175
Trachelyopterus.galeatus,-57.224,-2.801
Trachelyopterus.galeatus,-57.746,-3.062
Trachelyopterus.galeatus,-57.531,-2.877
Trachelyopterus.galeatus,-58.315,-4.108
Trachelyopterus.galeatus,-58.315,-4.108
Trachelyopterus.galeatus,-58.424,-3.868
Trachelyopterus.galeatus,-58.558,-3.99
Trachelyopterus.galeatus,-58.314,-4.296
Trachelyopterus.galeatus,-58.357,-3.955
Trachelyopterus.galeatus,-58.558,-3.99
Trachelyopterus.galeatus,-58.424,-3.868
Trachelyopterus.galeatus,-58.314,-4.296
Trachelyopterus.galeatus,-57.521,-3.878
Trachelyopterus.galeatus,-57.719,-3.384
Trachelyopterus.galeatus,-57.716,-3.389
Trachelyopterus.galeatus,-57.521,-3.878
Trachelyopterus.galeatus,-57.671,-5.096
Trachelyopterus.galeatus,-57.35,-5.1
Trachelyopterus.galeatus,-57.716,-3.389
Trachelyopterus.galeatus,-57.35,-5.1
Trachelyopterus.galeatus,-60.369,-3.768
Trachelyopterus.galeatus,-59.599,-4.029
Trachelyopterus.galeatus,-59.709,-4.169
Trachelyopterus.galeatus,-59.599,-4.029
Trachelyopterus.galeatus,-60.642,-4.61
Trachelyopterus.galeatus,-62,-5.317
Trachelyopterus.galeatus,-59.714,-5.776
Trachelyopterus.galeatus,-59.714,-5.776
Trachelyopterus.galeatus,-59.554,-4.608
Trachelyopterus.galeatus,-60.53,-8.79
Trachelyopterus.galeatus,-60.39,-8.77
Trachelyopterus.galeatus,-60.4,-5.14
Trachelyopterus.galeatus,-59.45,-10.2
Trachelyopterus.galeatus,-59.46,-10.18
Trachelyopterus.galeatus,-59.37,-10.46
Trachelyopterus.galeatus,-60.16,-9.63
Trachelyopterus.galeatus,-60.408,-8.671
Trachelyopterus.galeatus,-60.394,-8.772
Trachelyopterus.galeatus,-59.891,-7.197
Trachelyopterus.galeatus,-59.475,-10.207
Trachelyopterus.galeatus,-60.12,-10.817
Trachelyopterus.galeatus,-59.593,-10.559
Trachelyopterus.galeatus,-59.887,-7.2
Trachelyopterus.galeatus,-60.446,-8.63
Trachelyopterus.galeatus,-60.716,-7.607
Trachelyopterus.galeatus,-61.461,-8.254
Trachelyopterus.galeatus,-62.352,-7.523
Trachelyopterus.galeatus,-61.461,-8.254
Trachelyopterus.galeatus,-62.352,-7.523
Trachelyopterus.galeatus,-61.952,-10.885
Trachelyopterus.galeatus,-60.88,-12.27
Trachelyopterus.galeatus,-62.89,-8.07
Trachelyopterus.galeatus,-61.65,-10.42
Trachelyopterus.galeatus,-61.67,-11.55
Trachelyopterus.galeatus,-62.17,-9.17
Trachelyopterus.galeatus,-61.813,-9.028
Trachelyopterus.galeatus,-61.749,-9.034
Trachelyopterus.galeatus,-61.809,-9.041
Trachelyopterus.galeatus,-61.57,-8.92
Trachelyopterus.galeatus,-62.375,-8.665
Trachelyopterus.galeatus,-63.61,-8.81
Trachelyopterus.galeatus,-65.525,-9.787
Trachelyopterus.galeatus,-65.532,-9.78
Trachelyopterus.galeatus,-65.612,-9.773
Trachelyopterus.galeatus,-65.612,-9.773
Trachelyopterus.galeatus,-67.579,-11.216
Trachelyopterus.galeatus,-67.994,-11.471
Trachelyopterus.galeatus,-67.579,-11.216
Trachelyopterus.galeatus,-67.563,-11.192
Trachelyopterus.galeatus,-67.561,-11.152
Trachelyopterus.galeatus,-67.558,-11.109
Trachelyopterus.galeatus,-67.999,-11.478
Trachelyopterus.galeatus,-69.152,-12.277
Trachelyopterus.galeatus,-69.152,-12.277
Trachelyopterus.galeatus,-67.554,-11.092
Trachelyopterus.galeatus,-69.152,-12.277
Trachelyopterus.galeatus,-65.907,-10.756
Trachelyopterus.galeatus,-65.86,-10.845
Trachelyopterus.galeatus,-65.907,-10.756
Trachelyopterus.galeatus,-68.389,-12.39
Trachelyopterus.galeatus,-65.907,-10.756
Trachelyopterus.galeatus,-66.183,-11.117
Trachelyopterus.galeatus,-67.404,-13.471
Trachelyopterus.galeatus,-67.56,-13.951
Trachelyopterus.galeatus,-66.297,-11.267
Trachelyopterus.galeatus,-67.347,-14.28
Trachelyopterus.galeatus,-67.875,-14.471
Trachelyopterus.galeatus,-67.921,-14.425
Trachelyopterus.galeatus,-65.23,-11.6
Trachelyopterus.galeatus,-65.27,-10.86
Trachelyopterus.galeatus,-65.24,-10.89
Trachelyopterus.galeatus,-64.37,-10.85
Trachelyopterus.galeatus,-64.27,-10.75
Trachelyopterus.galeatus,-65.22,-11.61
Trachelyopterus.galeatus,-65.23,-11.61
Trachelyopterus.galeatus,-65.27,-10.87
Trachelyopterus.galeatus,-65.224,-11.608
Trachelyopterus.galeatus,-65.268,-10.866
Trachelyopterus.galeatus,-65.303,-13.347
Trachelyopterus.galeatus,-65.163,-13.181
Trachelyopterus.galeatus,-66.916,-13.956
Trachelyopterus.galeatus,-66.883,-13.967
Trachelyopterus.galeatus,-65.25,-13.163
Trachelyopterus.galeatus,-66.606,-14.938
Trachelyopterus.galeatus,-65.292,-13.875
Trachelyopterus.galeatus,-65.046,-14.666
Trachelyopterus.galeatus,-65.007,-14.912
Trachelyopterus.galeatus,-65.01,-14.771
Trachelyopterus.galeatus,-64.986,-14.785
Trachelyopterus.galeatus,-65.028,-14.708
Trachelyopterus.galeatus,-64.965,-14.897
Trachelyopterus.galeatus,-64.868,-14.461
Trachelyopterus.galeatus,-66.327,-14.871
Trachelyopterus.galeatus,-64.58,-12.18
Trachelyopterus.galeatus,-62.79,-11.66
Trachelyopterus.galeatus,-59.96,-15.01
Trachelyopterus.galeatus,-61.251,-14.634
Trachelyopterus.galeatus,-64.24,-11.97
Trachelyopterus.galeatus,-61.867,-13.684
Trachelyopterus.galeatus,-62.17,-12.67
Trachelyopterus.galeatus,-64.38,-12.11
Trachelyopterus.galeatus,-61.56,-13.522
Trachelyopterus.galeatus,-64.55,-12.19
Trachelyopterus.galeatus,-59.703,-13.781
Trachelyopterus.galeatus,-64.59,-12.19
Trachelyopterus.galeatus,-64.59,-12.21
Trachelyopterus.galeatus,-64.44,-12.41
Trachelyopterus.galeatus,-59.983,-14.969
Trachelyopterus.galeatus,-59.983,-14.969
Trachelyopterus.galeatus,-59.983,-14.969
Trachelyopterus.galeatus,-64.073,-12.499
Trachelyopterus.galeatus,-63.918,-12.51
Trachelyopterus.galeatus,-61.2,-14.605
Trachelyopterus.galeatus,-63.921,-12.516
Trachelyopterus.galeatus,-61.731,-13.658
Trachelyopterus.galeatus,-64.317,-12.508
Trachelyopterus.galeatus,-60.8,-14.833
Trachelyopterus.galeatus,-61.045,-13.592
Trachelyopterus.galeatus,-64.155,-12.524
Trachelyopterus.galeatus,-63.921,-12.517
Trachelyopterus.galeatus,-63.885,-12.486
Trachelyopterus.galeatus,-64.317,-12.508
Trachelyopterus.galeatus,-59.983,-14.969
Trachelyopterus.galeatus,-63.573,-13.307
Trachelyopterus.galeatus,-63.729,-13.214
Trachelyopterus.galeatus,-63.501,-13.331
Trachelyopterus.galeatus,-63.518,-13.309
Trachelyopterus.galeatus,-62.039,-14.605
Trachelyopterus.galeatus,-63.716,-13.265
Trachelyopterus.galeatus,-64.207,-12.55
Trachelyopterus.galeatus,-63.683,-13.267
Trachelyopterus.galeatus,-64.2,-12.55
Trachelyopterus.galeatus,-63.507,-13.327
Trachelyopterus.galeatus,-63.8,-12.81
Trachelyopterus.galeatus,-64.2,-12.55
Trachelyopterus.galeatus,-63.721,-13.235
Trachelyopterus.galeatus,-63.729,-13.263
Trachelyopterus.galeatus,-63.502,-13.325
Trachelyopterus.galeatus,-63.779,-13.061
Trachelyopterus.galeatus,-64.163,-12.57
Trachelyopterus.galeatus,-63.193,-12.813
Trachelyopterus.galeatus,-64.207,-12.55
Trachelyopterus.galeatus,-63.982,-13.207
Trachelyopterus.galeatus,-64.108,-12.994
Trachelyopterus.galeatus,-64.665,-13.046
Trachelyopterus.galeatus,-64.106,-13.012
Trachelyopterus.galeatus,-64.689,-13.112
Trachelyopterus.galeatus,-63.982,-13.207
Trachelyopterus.galeatus,-64.108,-12.994
Trachelyopterus.galeatus,-64.64,-13.073
Trachelyopterus.galeatus,-64.67,-13.183
Trachelyopterus.galeatus,-64.65,-13.04
Trachelyopterus.galeatus,-64.645,-13.091
Trachelyopterus.galeatus,-64.65,-13.037
Trachelyopterus.galeatus,-64.643,-13.09
Trachelyopterus.galeatus,-64.657,-13.014
Trachelyopterus.galeatus,-64.39,-12.543
Trachelyopterus.galeatus,-64.665,-13.046
Trachelyopterus.galeatus,-66.623,-14.745
Trachelyopterus.galeatus,-65.266,-15.895
Trachelyopterus.galeatus,-65.107,-15.424
Trachelyopterus.galeatus,-65.024,-15.282
Trachelyopterus.galeatus,-64.977,-15.235
Trachelyopterus.galeatus,-64.796,-16.837
Trachelyopterus.galeatus,-64.409,-16.431
Trachelyopterus.galeatus,-77.363,-3.169
Trachelyopterus.galeatus,-77.515,-2.701
Trachelyopterus.galeatus,-76.309,-3.34
Trachelyopterus.galeatus,-75.812,-5.418
Trachelyopterus.galeatus,-75.812,-5.418
Trachelyopterus.galeatus,-76.108,-5.884
Trachelyopterus.galeatus,-76.108,-5.884
Trachelyopterus.galeatus,-74.083,-2.365
Trachelyopterus.galeatus,-76.652,-1.104
Trachelyopterus.galeatus,-74.825,-2.099
Trachelyopterus.galeatus,-75.13,-2.093
Trachelyopterus.galeatus,-75.205,-1.587
Trachelyopterus.galeatus,-74.8,-2.088
Trachelyopterus.galeatus,-75.017,-1.845
Trachelyopterus.galeatus,-72.598,-3.391
Trachelyopterus.galeatus,-72.598,-3.391
Trachelyopterus.galeatus,-76.65,-0.41
Trachelyopterus.galeatus,-76.65,-0.41
Trachelyopterus.galeatus,-76.597,-0.389
Trachelyopterus.galeatus,-74.077,-2.343
Trachelyopterus.galeatus,-75.438,-1.01
Trachelyopterus.galeatus,-75.433,-0.994
Trachelyopterus.galeatus,-75.45,-0.996
Trachelyopterus.galeatus,-75.425,-0.976
Trachelyopterus.galeatus,-60.025,-3.102
Trachelyopterus.galeatus,-60.7,-2.717
Trachelyopterus.galeatus,-60.255,-3.043
Trachelyopterus.galeatus,-60.017,-3.2
Trachelyopterus.galeatus,-59.934,-3.181
Trachelyopterus.galeatus,-60.025,-3.102
Trachelyopterus.galeatus,-60.025,-3.102
Trachelyopterus.galeatus,-60.23,-2.423
Trachelyopterus.galeatus,-64.485,-0.388
Trachelyopterus.galeatus,-64.485,-0.388
Trachelyopterus.galeatus,-65.8,1.817
Trachelyopterus.galeatus,-66.333,2.133
Trachelyopterus.galeatus,-59.988,2.744
Trachelyopterus.galeatus,-61.112,0.977
Trachelyopterus.galeatus,-60.673,2.82
Trachelyopterus.galeatus,-61.128,1.816
Trachelyopterus.galeatus,-61.246,1.464
Trachelyopterus.galeatus,-61.151,1.326
Trachelyopterus.galeatus,-61.451,3.384
Trachelyopterus.galeatus,-61.434,3.362
Trachelyopterus.galeatus,-59.529,3.654
Trachelyopterus.galeatus,-59.802,3.437
Trachelyopterus.galeatus,-59.988,2.744
Trachelyopterus.galeatus,-59.834,3.448
Trachelyopterus.galeatus,-59.714,4.395
Trachelyopterus.galeatus,-59.762,3.039
Trachelyopterus.galeatus,-59.542,3.666
Trachelyopterus.galeatus,-59.856,2.895
Trachelyopterus.galeatus,-59.809,2.829
Trachelyopterus.galeatus,-61.112,0.977
Trachelyopterus.galeatus,-61.008,1.923
Trachelyopterus.galeatus,-61.025,1.464
Trachelyopterus.galeatus,-59.714,4.395
Trachelyopterus.galeatus,-59.714,4.395
Trachelyopterus.galeatus,-59.834,3.448
Trachelyopterus.galeatus,-59.949,3.025
Trachelyopterus.galeatus,-59.944,3.083
Trachelyopterus.galeatus,-61.794,-1.161
Trachelyopterus.galeatus,-61.197,1.788
Trachelyopterus.galeatus,-59.714,4.395
Trachelyopterus.galeatus,-61.008,1.923
Trachelyopterus.galeatus,-61.151,1.326
Trachelyopterus.galeatus,-61.451,3.384
Trachelyopterus.galeatus,-61.434,3.362
Trachelyopterus.galeatus,-69.459,0.731
Trachelyopterus.galeatus,-69.481,0.736
Trachelyopterus.galeatus,-70.234,1.256
Trachelyopterus.galeatus,-70.235,1.257
Trachelyopterus.galeatus,-70.238,1.258
Trachelyopterus.galeatus,-70.374,1.326
Trachelyopterus.galeatus,-70.524,1.328
Trachelyopterus.galeatus,-70.365,1.329
Trachelyopterus.galeatus,-70.499,1.436
Trachelyopterus.galeatus,-72.68,1.972
Trachelyopterus.galeatus,-70.117,1.26
Trachelyopterus.galeatus,-70.281,1.293
Trachelyopterus.galeatus,-70.284,1.303
Trachelyopterus.galeatus,-70.309,1.047
Trachelyopterus.galeatus,-70.308,1.048
Trachelyopterus.galeatus,-70.279,1.304
Trachelyopterus.galeatus,-70.305,1.049
Trachelyopterus.galeatus,-63.183,-5.628
Trachelyopterus.galeatus,-62.217,-4.083
Trachelyopterus.galeatus,-61.477,-3.923
Trachelyopterus.galeatus,-63.293,-5.704
Trachelyopterus.galeatus,-61.467,-3.7
Trachelyopterus.galeatus,-61.893,-4.257
Trachelyopterus.galeatus,-62.994,-4.997
Trachelyopterus.galeatus,-62.983,-5.016
Trachelyopterus.galeatus,-63.016,-5.042
Trachelyopterus.galeatus,-63.234,-5.722
Trachelyopterus.galeatus,-62.322,-4.424
Trachelyopterus.galeatus,-62.338,-4.417
Trachelyopterus.galeatus,-61.304,-3.906
Trachelyopterus.galeatus,-62.123,-4.438
Trachelyopterus.galeatus,-63.293,-5.704
Trachelyopterus.galeatus,-62.994,-4.997
Trachelyopterus.galeatus,-61.467,-3.7
Trachelyopterus.galeatus,-64.656,-6.898
Trachelyopterus.galeatus,-64.52,-6.522
Trachelyopterus.galeatus,-64.546,-6.517
Trachelyopterus.galeatus,-64.52,-6.522
Trachelyopterus.galeatus,-64.546,-6.517
Trachelyopterus.galeatus,-64.562,-6.594
Trachelyopterus.galeatus,-64.547,-6.615
Trachelyopterus.galeatus,-64.56,-6.563
Trachelyopterus.galeatus,-64.549,-6.517
Trachelyopterus.galeatus,-64.656,-6.898
Trachelyopterus.galeatus,-64.52,-6.522
Trachelyopterus.galeatus,-64.546,-6.517
Trachelyopterus.galeatus,-66.976,-7.714
Trachelyopterus.galeatus,-69.47,-8.75
Trachelyopterus.galeatus,-66.483,-6.042
Trachelyopterus.galeatus,-66.483,-6.042
Trachelyopterus.galeatus,-69.181,-7.874
Trachelyopterus.galeatus,-68.356,-9.491
Trachelyopterus.galeatus,-68.246,-9.611
Trachelyopterus.galeatus,-68.175,-10.057
Trachelyopterus.galeatus,-69.683,-3.233
Trachelyopterus.galeatus,-73.751,-1.699
Trachelyopterus.galeatus,-69.742,-2.889
Trachelyopterus.galeatus,-74.954,-0.093
Trachelyopterus.galeatus,-74.78,-0.194
Trachelyopterus.galeatus,-74.542,-0.432
Trachelyopterus.galeatus,-70.15,-3.617
Trachelyopterus.galeatus,-74.934,-0.078
Trachelyopterus.galeatus,-60.186,-3.285
Trachelyopterus.galeatus,-59.913,-3.168
Trachelyopterus.galeatus,-59.95,-3.233
Trachelyopterus.galeatus,-59.96,-3.253
Trachelyopterus.galeatus,-60.075,-3.287
Trachelyopterus.galeatus,-60.835,-3.643
Trachelyopterus.galeatus,-59.967,-3.25
Trachelyopterus.galeatus,-60.811,-3.571
Trachelyopterus.galeatus,-59.95,-3.233
Trachelyopterus.galeatus,-59.912,-3.169
Trachelyopterus.galeatus,-61.158,-3.607
Trachelyopterus.galeatus,-59.915,-3.162
Trachelyopterus.galeatus,-59.911,-3.168
